DATE,SentimentScore
2020-05-01,-2.028585661391566
2020-05-02,-1.976957511576201
2020-05-03,-2.171199985141162
2020-05-04,-2.0700848647953047
2020-05-05,-1.7995189998695107
2020-05-06,-1.8318469414776681
2020-05-07,-2.0911831998144197
2020-05-08,-2.256656111192649
2020-05-09,-2.061826952337733
2020-05-10,-2.345925714718225
2020-05-11,-2.026797082638515
2020-05-12,-1.9223777376875972
2020-05-13,-1.8886616796074822
2020-05-14,-1.9069712595425503
2020-05-15,-1.9186932534709973
2020-05-16,-1.878564689539611
2020-05-17,-2.164539523171708
2020-05-18,-1.8136449737409261
2020-05-19,-1.6284173390263312
2020-05-20,-1.6934980088883507
2020-05-21,-1.9213731293995273
2020-05-22,-1.9597957546104852
2020-05-23,-1.9541408097535806
2020-05-24,-2.088903458504806
2020-05-25,-1.8143616562919376
2020-05-26,-1.7334051131501655
2020-05-27,-1.9539590386213868
2020-05-28,-2.2186121037654756
2020-05-29,-2.606436433887276
2020-05-30,-3.2019244310816206
2020-05-31,-3.4887218168177796
