DATE,SentimentScore
2018-09-01,-1.1316556496229933
2018-09-02,-1.4051387309255903
2018-09-03,-1.0902753963214817
2018-09-04,-1.3746817562782558
2018-09-05,-1.4812704695879022
2018-09-06,-1.467496243046229
2018-09-07,-1.5160697214824705
2018-09-08,-1.648751723661507
2018-09-09,-1.325629500466
2018-09-10,-1.374052970781291
2018-09-11,-1.6362770137907037
2018-09-12,-1.7750978844826701
2018-09-13,-1.7508739159913396
2018-09-14,-2.0250395568525543
2018-09-15,-2.305413401772264
2018-09-16,-1.890932975414292
2018-09-17,-1.6667229910858574
2018-09-18,-1.3620551047676588
2018-09-19,-1.3928730969019378
2018-09-20,-1.3780280708075656
2018-09-21,-1.4521820122765723
2018-09-22,-2.0232938512141487
2018-09-23,-1.6423640566953612
2018-09-24,-1.6140959912472317
2018-09-25,-1.4488133190298014
2018-09-26,-1.4924326182327132
2018-09-27,-1.549370191355963
2018-09-28,-1.60119316229606
2018-09-29,-1.7787009333912411
2018-09-30,-1.3555124695400271
