DATE,SentimentScore
2021-08-01,-1.5441808400175887
2021-08-02,-1.1842520731391906
2021-08-03,-1.1772564713862927
2021-08-04,-0.7412984910687161
2021-08-05,-0.9573956802082983
2021-08-06,-1.3022748538949427
2021-08-07,-1.0467914401818494
2021-08-08,-1.2706324087103298
2021-08-09,-0.9020656048127542
2021-08-10,-1.052172066616069
2021-08-11,-1.071939761052452
2021-08-12,-1.0575461998575522
2021-08-13,-1.1555324205021726
2021-08-14,-1.6704270019385836
2021-08-15,-1.273861344280294
2021-08-16,-1.3024140597403746
2021-08-17,-1.1324319516946164
2021-08-18,-1.140005947176383
2021-08-19,-1.3448694239472394
2021-08-20,-1.2804494934919297
2021-08-21,-1.4089796346149475
2021-08-22,-1.3489065948141759
2021-08-23,-0.965189698750688
2021-08-24,-1.1602187432487037
2021-08-25,-1.0874913299799671
2021-08-26,-1.4621966190316604
2021-08-27,-1.471006950207657
2021-08-28,-1.5049206315703108
2021-08-29,-1.4738968776818568
2021-08-30,-1.2108816932980333
2021-08-31,-1.1982403658862872
