DATE,SentimentScore
2021-03-01,-1.1717439227239508
2021-03-02,-1.434662074095609
2021-03-03,-1.2921539037073178
2021-03-04,-1.1933385903479399
2021-03-05,-1.2539595001294475
2021-03-06,-1.2987890073529191
2021-03-07,-1.5612500017558928
2021-03-08,-1.0751460506012371
2021-03-09,-1.1049916169906306
2021-03-10,-0.9778771949929778
2021-03-11,-0.8848689337305033
2021-03-12,-0.9867846783839346
2021-03-13,-1.4274842537364063
2021-03-14,-1.222319326495795
2021-03-15,-1.274194772910266
2021-03-16,-1.0207613799574096
2021-03-17,-1.2762418855150472
2021-03-18,-1.5417994701452635
2021-03-19,-1.4495693777508083
2021-03-20,-1.6818929268746852
2021-03-21,-1.5985647526510625
2021-03-22,-1.405959715989716
2021-03-23,-1.2322081239092526
2021-03-24,-1.1656073390708097
2021-03-25,-1.2366307976731992
2021-03-26,-1.4146853435298745
2021-03-27,-1.284991261902054
2021-03-28,-1.476397598902262
2021-03-29,-1.173779405838036
2021-03-30,-0.9927702359309489
2021-03-31,-1.4448921841035718
