DATE,SentimentScore
2023-11-01,-0.8867326682093497
2023-11-02,-1.1012966709863494
2023-11-03,-1.2067259764594163
2023-11-04,-1.2822566084153175
2023-11-05,-0.9590164333893497
2023-11-06,-1.2981331689926388
2023-11-07,-1.1510996130668663
2023-11-08,-1.2321509586860733
2023-11-09,-1.2337420460246937
2023-11-10,-1.0558279511044906
2023-11-11,-1.385366475817033
2023-11-12,-1.4727550631567172
2023-11-13,-1.3898959688259884
2023-11-14,-0.9395265685286892
2023-11-15,-1.0436420540479319
2023-11-16,-0.9135335738167771
2023-11-17,-1.028492552335084
2023-11-18,-1.5634063873704094
2023-11-19,-1.534215395718257
2023-11-20,-0.8101348656740593
2023-11-21,-0.697708618050731
2023-11-22,-0.4917828322473171
2023-11-23,-0.7528262725215183
2023-11-24,-0.8057705921975031
2023-11-25,-0.708756003224945
2023-11-26,-1.031736363644854
2023-11-27,-0.8306576859336514
2023-11-28,-0.714475845315659
2023-11-29,-0.7109061406624605
2023-11-30,-0.9032062008824735
