DATE,SentimentScore
2023-07-01,-1.2752774304529013
2023-07-02,-1.0574734594107502
2023-07-03,-0.7220473043933378
2023-07-04,-0.7173351345633534
2023-07-05,-0.8443570205585802
2023-07-06,-1.212985597360217
2023-07-07,-0.9108204203043424
2023-07-08,-0.7000529016903752
2023-07-09,-1.0498222494579887
2023-07-10,-0.8233135194650519
2023-07-11,-1.0789201658480299
2023-07-12,-1.020844145562844
2023-07-13,-0.9508300528338368
2023-07-14,-0.9787757534001508
2023-07-15,-0.847613479055154
2023-07-16,-0.42398120090206065
2023-07-17,-0.69107667408684
2023-07-18,-1.3325235059330658
2023-07-19,-1.5898570144898465
2023-07-20,-0.9214376966641458
2023-07-21,-1.2566449286144117
2023-07-22,-1.075755571300032
2023-07-23,-0.6234323599826719
2023-07-24,-0.5927993352724974
2023-07-25,-0.7404773919554815
2023-07-26,-1.5575537865066094
2023-07-27,-1.0748014902361234
2023-07-28,-1.828640473171504
2023-07-29,-1.393282714450812
2023-07-30,-1.4530654546308595
2023-07-31,-1.08751582603663
