DATE,SentimentScore
2019-08-01,-1.6940067596311852
2019-08-02,-1.8082378542051454
2019-08-03,-1.9727794205188847
2019-08-04,-3.327006193955446
2019-08-05,-3.1515719817206582
2019-08-06,-2.5627991555915215
2019-08-07,-2.301878801694396
2019-08-08,-2.0233662172167715
2019-08-09,-1.8831335383670886
2019-08-10,-2.311108631382491
2019-08-11,-2.235605498518762
2019-08-12,-1.9375573821454735
2019-08-13,-1.7820129459209118
2019-08-14,-2.0123200799313614
2019-08-15,-1.921531244175877
2019-08-16,-1.6917436723733819
2019-08-17,-1.8098213304505968
2019-08-18,-2.2078143756081063
2019-08-19,-1.6224719487096497
2019-08-20,-1.394834719940524
2019-08-21,-1.4553647103550782
2019-08-22,-1.2664772212643973
2019-08-23,-1.5993588099662388
2019-08-24,-2.0336193581987505
2019-08-25,-1.752629855036719
2019-08-26,-1.460395916846455
2019-08-27,-1.3000141184247214
2019-08-28,-1.3875323451557289
2019-08-29,-1.467812063765792
2019-08-30,-1.6098202808454884
2019-08-31,-2.046071458356427
