DATE,SentimentScore
2022-05-01,-0.9063827238219383
2022-05-02,-0.9123088086841719
2022-05-03,-1.0001959168117796
2022-05-04,-0.9224927017542034
2022-05-05,-0.9438763726847724
2022-05-06,-1.1167839117853973
2022-05-07,-1.4360465875260457
2022-05-08,-1.2064014463661057
2022-05-09,-0.9353253248056851
2022-05-10,-1.1090331499266282
2022-05-11,-1.209629619150818
2022-05-12,-0.9159008325880417
2022-05-13,-0.9079397045201428
2022-05-14,-1.384801057919092
2022-05-15,-1.0581512217147482
2022-05-16,-1.0263127258881841
2022-05-17,-1.2789299054115504
2022-05-18,-0.8879297009919709
2022-05-19,-0.822904368950111
2022-05-20,-0.9117109099355579
2022-05-21,-1.143541795598618
2022-05-22,-0.8783573648466537
2022-05-23,-0.9560616095093949
2022-05-24,-0.888278482971533
2022-05-25,-1.1560898137944906
2022-05-26,-1.2009541024509856
2022-05-27,-1.174323461325889
2022-05-28,-1.858780790514291
2022-05-29,-1.020899547709716
2022-05-30,-0.6481612327616288
2022-05-31,-0.9842877440960738
