DATE,SentimentScore
2020-12-01,-1.2407012617655147
2020-12-02,-1.2538687333704737
2020-12-03,-1.3364847188800313
2020-12-04,-1.4079679534683307
2020-12-05,-1.5818440234903286
2020-12-06,-1.6235931305337592
2020-12-07,-1.3625426491148864
2020-12-08,-1.0747003063539022
2020-12-09,-1.1556451722951082
2020-12-10,-1.2893939017441507
2020-12-11,-1.3079479538146932
2020-12-12,-1.6158963749037751
2020-12-13,-1.6585719467352873
2020-12-14,-1.2889363583038256
2020-12-15,-1.0689003043091583
2020-12-16,-1.0331572792261914
2020-12-17,-1.27500439305137
2020-12-18,-1.287809020739683
2020-12-19,-1.4669682194827252
2020-12-20,-1.5440845236930034
2020-12-21,-1.0806209033459901
2020-12-22,-1.001708978851236
2020-12-23,-1.4252512768790817
2020-12-24,-1.5721430946354669
2020-12-25,-1.6561349646518368
2020-12-26,-1.460671156721161
2020-12-27,-1.8973914412170696
2020-12-28,-1.455972862023303
2020-12-29,-1.2572350604920788
2020-12-30,-1.2915041192082948
2020-12-31,-1.4938148345175508
