DATE,SentimentScore
2020-07-01,-1.6764697753679692
2020-07-02,-1.6675304879512303
2020-07-03,-1.695393273736258
2020-07-04,-1.7928802902371286
2020-07-05,-1.7350261317846232
2020-07-06,-1.5723678750832217
2020-07-07,-1.7249345661867448
2020-07-08,-1.6825573509332863
2020-07-09,-1.771142652327868
2020-07-10,-1.8104454062450397
2020-07-11,-2.2600563037053054
2020-07-12,-2.0567774257060134
2020-07-13,-1.8910088250927233
2020-07-14,-1.9032451230303427
2020-07-15,-1.7493658632672593
2020-07-16,-1.9054338794627614
2020-07-17,-1.9948622687752084
2020-07-18,-1.997230643915276
2020-07-19,-2.398837367639741
2020-07-20,-1.8970136950440508
2020-07-21,-1.9827861443928076
2020-07-22,-2.1397011156364742
2020-07-23,-2.1236898578886434
2020-07-24,-2.1219621639378254
2020-07-25,-2.4039698779452787
2020-07-26,-2.443237348197074
2020-07-27,-1.8707459262449828
2020-07-28,-1.8803689209311956
2020-07-29,-1.835166152160405
2020-07-30,-2.0681025957213266
2020-07-31,-1.970419989876614
