DATE,SentimentScore
2023-05-01,-0.7295722409644959
2023-05-02,-1.0808210609742952
2023-05-03,-0.9164461462258439
2023-05-04,-1.1644589436949226
2023-05-05,-1.2094209784130565
2023-05-06,-1.4838935820877688
2023-05-07,-0.6525363441052493
2023-05-08,-1.0825334126770993
2023-05-09,-1.5624635977662151
2023-05-10,-1.600732865675062
2023-05-11,-1.8205286634689644
2023-05-12,-1.7156072603180093
2023-05-13,-1.399432135715899
2023-05-14,-1.2083884100565412
2023-05-15,-0.8566942234221946
2023-05-16,-1.0898973673876806
2023-05-17,-0.894395693294108
2023-05-18,-0.9347264870263313
2023-05-19,-0.8524480074472977
2023-05-20,-0.8135279172822603
2023-05-21,-1.1001424433900122
2023-05-22,-1.007468342210888
2023-05-23,-1.1267008036681894
2023-05-24,-1.1970927639147584
2023-05-25,-1.3098727395395138
2023-05-26,-1.3993958432471563
2023-05-27,-1.6905437119739
2023-05-28,-1.830211798906999
2023-05-29,-0.8025861963998975
2023-05-30,-1.0572767324886134
2023-05-31,-0.8993790207685686
