DATE,SentimentScore
2024-09-01,-0.8475424359044154
2024-09-02,-0.43367887145347106
2024-09-03,-0.8613458651855559
2024-09-04,-1.3620649473237856
2024-09-05,-1.7013510841243602
2024-09-06,-1.759250021721097
2024-09-07,-1.2468246724930678
2024-09-08,-1.244627860331891
2024-09-09,-1.212197132355365
2024-09-10,-1.322953014486171
2024-09-11,-2.1867367469947423
2024-09-12,-1.3885613923534368
2024-09-13,-1.885631628622986
2024-09-14,-1.5199391625200098
2024-09-15,-1.1864321429791096
2024-09-16,-1.8179468714877414
2024-09-17,-1.9079373167681757
2024-09-18,-1.232517361149214
2024-09-19,-1.2407144706395363
2024-09-20,-1.2886558906080212
2024-09-21,-1.6187160055462917
2024-09-22,-0.9411844945571396
2024-09-23,-1.1339009389441541
2024-09-24,-1.399059803970375
2024-09-25,-1.6349699511903129
2024-09-26,-1.3774437537751716
2024-09-27,-1.360770259569474
2024-09-28,-1.7662063545736937
2024-09-29,-0.9729160393002639
2024-09-30,-1.666631653224193
