DATE,SentimentScore
2023-06-01,-0.7885186764673048
2023-06-02,-0.6789004251433409
2023-06-03,-1.4748844566728856
2023-06-04,-1.1248295102865378
2023-06-05,-0.8777245322031373
2023-06-06,-1.129152329584246
2023-06-07,-1.0000088674248677
2023-06-08,-0.9939179759359245
2023-06-09,-2.2939106826882147
2023-06-10,-1.9655472214120258
2023-06-11,-1.3082520602562064
2023-06-12,-1.3320174501911524
2023-06-13,-1.9951629525677965
2023-06-14,-1.9313527104189954
2023-06-15,-1.194715856238992
2023-06-16,-1.1817662756405727
2023-06-17,-0.9179579733301133
2023-06-18,-0.9642901377665144
2023-06-19,-0.5467825397181962
2023-06-20,-1.6164476912990027
2023-06-21,-1.2900960996231252
2023-06-22,-1.5419970395675267
2023-06-23,-1.1292089821958544
2023-06-24,-2.1113682203615114
2023-06-25,-1.1523396560002843
2023-06-26,-0.6523020994672221
2023-06-27,-1.2374209829943421
2023-06-28,-0.9055741585448799
2023-06-29,-0.721066772249774
2023-06-30,-1.080466706384248
