DATE,SentimentScore
2020-08-01,-2.1406084923248434
2020-08-02,-2.0007453671102895
2020-08-03,-1.6299654753012751
2020-08-04,-1.7983908646785833
2020-08-05,-1.9379351600219366
2020-08-06,-1.8675085240842564
2020-08-07,-2.0016468298642525
2020-08-08,-2.473641063437035
2020-08-09,-2.4177454608527515
2020-08-10,-1.913667033213562
2020-08-11,-1.8349810126109984
2020-08-12,-1.503951237447387
2020-08-13,-1.347158544173079
2020-08-14,-1.5973923315084533
2020-08-15,-1.6858817557527128
2020-08-16,-1.575865486937446
2020-08-17,-1.369671334008259
2020-08-18,-1.5176422401640726
2020-08-19,-1.179941217320435
2020-08-20,-1.6119919888146104
2020-08-21,-1.6463495845356566
2020-08-22,-1.8317604669203615
2020-08-23,-2.0667780636660495
2020-08-24,-1.5783998137322066
2020-08-25,-1.6245236899369977
2020-08-26,-1.6407651779347048
2020-08-27,-1.8529268705333266
2020-08-28,-1.998057275898921
2020-08-29,-1.9715668985834147
2020-08-30,-2.453721355328821
2020-08-31,-2.142622072066645
