DATE,SentimentScore
2018-04-01,-1.5642669944216272
2018-04-02,-1.3375605231779615
2018-04-03,-1.4131102276269292
2018-04-04,-1.5332122985719046
2018-04-05,-1.226179349405673
2018-04-06,-1.5970727543323249
2018-04-07,-1.578685919387002
2018-04-08,-2.1725345433275725
2018-04-09,-2.1045981420081254
2018-04-10,-1.7699890495044641
2018-04-11,-1.7271325780066826
2018-04-12,-1.7939466314086736
2018-04-13,-1.8887284980484385
2018-04-14,-2.664855214353812
2018-04-15,-1.8627348573112334
2018-04-16,-1.5957702508564955
2018-04-17,-1.3882693356057323
2018-04-18,-0.9422584237115357
2018-04-19,-0.9480243174749152
2018-04-20,-1.3988380814603918
2018-04-21,-1.2401207706801765
2018-04-22,-1.1415807284802089
2018-04-23,-1.255217668327743
2018-04-24,-1.178274692946243
2018-04-25,-1.042934335538764
2018-04-26,-1.1728676669356368
2018-04-27,-1.0253614918768115
2018-04-28,-1.1816768403405205
2018-04-29,-1.116885555283597
2018-04-30,-1.165264884725677
