DATE,SentimentScore
2020-01-01,-1.9607074181636328
2020-01-02,-1.2452987061516845
2020-01-03,-2.8948551537064806
2020-01-04,-3.147510837645843
2020-01-05,-3.476066207038642
2020-01-06,-2.633215565819961
2020-01-07,-2.241504249177843
2020-01-08,-2.873758044654152
2020-01-09,-2.1604039835340476
2020-01-10,-2.0943047360323126
2020-01-11,-2.2023229772142145
2020-01-12,-2.4616398818739684
2020-01-13,-1.813798408894498
2020-01-14,-1.704717338021975
2020-01-15,-1.8091951145115548
2020-01-16,-1.462978447986199
2020-01-17,-1.6920449256142307
2020-01-18,-1.8833430930386188
2020-01-19,-2.002972948149762
2020-01-20,-1.5388292005630129
2020-01-21,-1.8053273271314314
2020-01-22,-1.8844898817926936
2020-01-23,-1.6094158989122456
2020-01-24,-1.7521225217982397
2020-01-25,-2.0609260772828897
2020-01-26,-1.6180199652008418
2020-01-27,-1.4707184518904874
2020-01-28,-1.384536477294266
2020-01-29,-1.3171190237299102
2020-01-30,-1.4777299599655866
2020-01-31,-1.5077775995574954
