DATE,SentimentScore
2024-06-01,-2.1479311518756
2024-06-02,-1.699877176366986
2024-06-03,-1.552371831309189
2024-06-04,-1.9120904195537451
2024-06-05,-1.564662708998969
2024-06-06,-1.3173234422804747
2024-06-07,-1.5282516900724783
2024-06-08,-1.155278590861754
2024-06-09,-0.8918384763094233
2024-06-10,-1.4505491914622444
2024-06-11,-1.614974193610733
2024-06-12,-1.1534174500985512
2024-06-13,-1.385566082187781
2024-06-14,-0.992188321113078
2024-06-15,-1.2290196654222738
2024-06-16,-1.0463368191009303
2024-06-17,-1.127457121740267
2024-06-18,-0.902067460178192
2024-06-19,-0.5985171615264314
2024-06-20,-0.8929465757084971
2024-06-21,-1.3753325994521126
2024-06-22,-1.1270062286802607
2024-06-23,-1.4831500513534859
2024-06-24,-1.4656870895641392
2024-06-25,-1.9965782302216128
2024-06-26,-1.389765155263933
2024-06-27,-1.300766015302608
2024-06-28,-2.9308812005372045
2024-06-29,-1.7058436188721515
2024-06-30,-1.2066230608732393
