DATE,SentimentScore
2023-10-01,-1.0930690266940073
2023-10-02,-1.5393136492645936
2023-10-03,-1.4722278427475508
2023-10-04,-1.3704665257353406
2023-10-05,-1.0165594509610014
2023-10-06,-1.3465910396889846
2023-10-07,-1.4064850304226602
2023-10-08,-1.3430288042880114
2023-10-09,-0.7794023348165433
2023-10-10,-0.8652936955008967
2023-10-11,-1.1081443729041545
2023-10-12,-0.826414229128367
2023-10-13,-0.8417881038897804
2023-10-14,-0.7618889533833
2023-10-15,-0.5684567540654065
2023-10-16,-1.3518399449990623
2023-10-17,-1.3310248857950833
2023-10-18,-1.0730455542346053
2023-10-19,-1.3935070775115155
2023-10-20,-2.108704387473938
2023-10-21,-1.8231296048356636
2023-10-22,-1.29936326336082
2023-10-23,-0.8121218486574844
2023-10-24,-1.6730279872616942
2023-10-25,-1.3763594076258765
2023-10-26,-0.9004513750697022
2023-10-27,-0.9203379523185546
2023-10-28,-1.1038687322646006
2023-10-29,-0.9361216109707096
2023-10-30,-1.2284000528629997
2023-10-31,-0.9248995879457038
