DATE,SentimentScore
2020-10-01,-1.4025402676952403
2020-10-02,-1.6190026486648188
2020-10-03,-1.7141869284156401
2020-10-04,-1.680157193405395
2020-10-05,-1.2199779737374528
2020-10-06,-1.366344148578465
2020-10-07,-1.3546481864320166
2020-10-08,-1.433033780858193
2020-10-09,-1.5748740761269162
2020-10-10,-1.7314318432103082
2020-10-11,-1.6882854430889453
2020-10-12,-1.1267912904313635
2020-10-13,-1.2243095107831379
2020-10-14,-1.214702611324278
2020-10-15,-1.2467444521706326
2020-10-16,-1.4682436077097392
2020-10-17,-1.7555407693008263
2020-10-18,-1.7665159752823987
2020-10-19,-1.249145574053983
2020-10-20,-1.2078859563358981
2020-10-21,-1.2689631147471425
2020-10-22,-1.283715992348399
2020-10-23,-1.6548119881958294
2020-10-24,-1.5888282160640992
2020-10-25,-1.720417304438015
2020-10-26,-1.2932624251290443
2020-10-27,-1.1987545129257218
2020-10-28,-1.3882637875408725
2020-10-29,-1.3191633891460124
2020-10-30,-1.4014960261964315
2020-10-31,-1.5020644943659933
