DATE,SentimentScore
2024-11-01,-1.1777493455047525
2024-11-02,-1.1542520183959177
2024-11-03,-1.2162915270126187
2024-11-04,-0.870947635196921
2024-11-05,-0.7761451319740762
2024-11-06,-0.4027620558161794
2024-11-07,-0.7535652280208712
2024-11-08,-0.7585861223143707
2024-11-09,-1.3168229477475664
2024-11-10,-1.1578683972325234
2024-11-11,-0.8063244600697621
2024-11-12,-0.8051804407537971
2024-11-13,-0.6745429243930889
2024-11-14,-0.843191792191702
2024-11-15,-0.8836006070410869
2024-11-16,-1.014059539582158
2024-11-17,-1.518161876501603
2024-11-18,-0.9489024597324184
2024-11-19,-0.9359020971704023
2024-11-20,-0.9705961272764162
2024-11-21,-1.2088407680815108
2024-11-22,-1.1385255967828463
2024-11-23,-1.422525702997157
2024-11-24,-1.3329870360028213
2024-11-25,-1.004594578021453
2024-11-26,-1.074444530075793
2024-11-27,-1.195180415309836
2024-11-28,-0.9194076917407898
2024-11-29,-0.9270062467234061
2024-11-30,-1.1658960630240476
