DATE,SentimentScore
2021-08-01,-1.5934470561293979
2021-08-02,-1.108132965654898
2021-08-03,-1.1022397292912778
2021-08-04,-1.06949004422875
2021-08-05,-1.036593014186647
2021-08-06,-1.2262904152938001
2021-08-07,-1.3681107405450055
2021-08-08,-1.3596898964473696
2021-08-09,-1.1209171677039131
2021-08-10,-1.1093649372792154
2021-08-11,-1.0947287266661205
2021-08-12,-1.108392897443869
2021-08-13,-1.2634675865079072
2021-08-14,-1.696903523124333
2021-08-15,-1.6351134919962997
2021-08-16,-1.3926185618221139
2021-08-17,-1.1492814297717684
2021-08-18,-1.0908130280864266
2021-08-19,-1.2969897825755323
2021-08-20,-1.4501513594742872
2021-08-21,-1.7667867961102106
2021-08-22,-1.8716990768822943
2021-08-23,-1.2698780658917581
2021-08-24,-1.222093889606773
2021-08-25,-1.1639988523250526
2021-08-26,-1.5962195170061186
2021-08-27,-1.7801189057613749
2021-08-28,-1.9770630211575826
2021-08-29,-2.041837195810272
2021-08-30,-1.6669116371224595
2021-08-31,-1.4110806179647077
