DATE,SentimentScore
2019-05-01,-1.1790200654283243
2019-05-02,-1.1047685186377487
2019-05-03,-1.2628783092071214
2019-05-04,-1.4479226746500977
2019-05-05,-1.3513937926151083
2019-05-06,-1.2792735571365053
2019-05-07,-1.1047633720197259
2019-05-08,-1.2552901364027422
2019-05-09,-1.1160835371305842
2019-05-10,-1.2200735887386043
2019-05-11,-1.4497260244582817
2019-05-12,-1.3117478246136858
2019-05-13,-1.2297756048927642
2019-05-14,-1.2415463018102955
2019-05-15,-1.2039236695714954
2019-05-16,-1.1924651333124394
2019-05-17,-1.1426750014913294
2019-05-18,-1.4096511276062071
2019-05-19,-1.269855998157381
2019-05-20,-1.2037970895824346
2019-05-21,-1.2430939015272777
2019-05-22,-1.2750843191215975
2019-05-23,-1.2274432441241812
2019-05-24,-1.2245402834310035
2019-05-25,-1.3110358753460762
2019-05-26,-1.1519532925778373
2019-05-27,-0.9889577840203798
2019-05-28,-1.2042978080497575
2019-05-29,-1.1815193191406106
2019-05-30,-1.1883122356845137
2019-05-31,-1.4056697635724185
