DATE,SentimentScore
2023-09-01,-1.1349501093271255
2023-09-02,-1.24145801624008
2023-09-03,-1.17040797727761
2023-09-04,-0.830849668718084
2023-09-05,-1.0522477817764004
2023-09-06,-1.081754685500091
2023-09-07,-1.0189383652947288
2023-09-08,-1.1217265365075966
2023-09-09,-1.188729509588983
2023-09-10,-1.1148551260305775
2023-09-11,-0.8071931340710079
2023-09-12,-1.0387803049324276
2023-09-13,-1.0908193023926727
2023-09-14,-1.041544403712525
2023-09-15,-1.1661805531082783
2023-09-16,-1.6371839285643406
2023-09-17,-1.313881356833849
2023-09-18,-1.0684691004812505
2023-09-19,-1.0974109637495826
2023-09-20,-1.0594606497705639
2023-09-21,-0.9510024719006372
2023-09-22,-1.003469781730516
2023-09-23,-1.2628653210863627
2023-09-24,-1.1483966857177865
2023-09-25,-0.8335665592884473
2023-09-26,-1.0171758631784051
2023-09-27,-1.005861534712686
2023-09-28,-1.0235277315738867
2023-09-29,-1.208700559751337
2023-09-30,-1.3280979807902047
