DATE,SentimentScore
2019-04-01,-1.140832242893565
2019-04-02,-1.1683239249912214
2019-04-03,-1.1877195612662999
2019-04-04,-1.1503677101688097
2019-04-05,-1.2860876047039278
2019-04-06,-1.4456821619544746
2019-04-07,-1.3191993063824567
2019-04-08,-1.1571714452666284
2019-04-09,-1.2414108658057819
2019-04-10,-1.1815514105484222
2019-04-11,-1.371587774600563
2019-04-12,-1.411788720726243
2019-04-13,-1.5229203528689204
2019-04-14,-1.3843050715707492
2019-04-15,-1.1810869293864104
2019-04-16,-0.9790972433178794
2019-04-17,-1.117767597667156
2019-04-18,-1.0699874555933753
2019-04-19,-1.3602148757261443
2019-04-20,-1.5915514088657257
2019-04-21,-1.7741074995187758
2019-04-22,-1.4998989485488785
2019-04-23,-1.3406438330481436
2019-04-24,-1.2294492005781164
2019-04-25,-1.2014843618689828
2019-04-26,-1.223672889964893
2019-04-27,-1.4859402482912465
2019-04-28,-1.5784420755842579
2019-04-29,-1.1861244891943679
2019-04-30,-1.1192122591983062
