DATE,SentimentScore
2023-03-01,-0.8910829711318446
2023-03-02,-0.9633604568446319
2023-03-03,-1.1301619626672041
2023-03-04,-1.372842883305467
2023-03-05,-1.2606239935549677
2023-03-06,-0.9409699697000934
2023-03-07,-1.0073064498525603
2023-03-08,-0.9319108176053756
2023-03-09,-1.041418255943858
2023-03-10,-1.0736407971934374
2023-03-11,-1.334880317562107
2023-03-12,-1.2402285535455309
2023-03-13,-0.7831684936713845
2023-03-14,-0.9208630732188596
2023-03-15,-0.9370408685777817
2023-03-16,-1.0039297119533124
2023-03-17,-1.1461151426644347
2023-03-18,-1.6736193880208008
2023-03-19,-1.4433486469688377
2023-03-20,-1.0865004454601102
2023-03-21,-1.0640325833597086
2023-03-22,-0.5971314877989972
2023-03-24,-1.3771828683341323
2023-03-25,-1.5048390100841131
2023-03-26,-1.5181051866946487
2023-03-27,-1.2607798106691863
2023-03-28,-1.2780489122152012
2023-03-29,-1.0335409043373835
2023-03-30,-1.2447504575004815
2023-03-31,-1.6411770792914002
