DATE,SentimentScore
2022-07-01,-1.1443476417691065
2022-07-02,-1.5337089957225187
2022-07-03,-1.6002536485451426
2022-07-04,-1.359557698590251
2022-07-05,-1.2222802569209008
2022-07-06,-1.287852667595792
2022-07-07,-1.1291065342414242
2022-07-08,-1.237329169438696
2022-07-09,-1.6549385588293386
2022-07-10,-1.5312268375981786
2022-07-11,-1.182183428376698
2022-07-12,-1.1180508304104286
2022-07-13,-1.1644778742811674
2022-07-14,-1.1714234651719155
2022-07-15,-1.170926817463658
2022-07-16,-1.4777322223021547
2022-07-17,-1.4904183174035566
2022-07-18,-1.1407460229637323
2022-07-19,-1.158933012531574
2022-07-20,-1.0499929581152285
2022-07-21,-1.0871988679056126
2022-07-22,-1.3601134873152556
2022-07-23,-1.5597715009391502
2022-07-24,-1.4376912137674287
2022-07-25,-1.2032547169854593
2022-07-26,-1.1100902248687339
2022-07-27,-1.1493784630660313
2022-07-28,-1.0771813109742776
2022-07-29,-1.1667179920301016
2022-07-30,-1.654548994702954
2022-07-31,-1.5570495381692628
