DATE,SentimentScore
2024-07-01,-1.3136258224024628
2024-07-02,-1.4444989069257297
2024-07-03,-1.1730452634518034
2024-07-04,-1.0400621441159978
2024-07-05,-0.9969032790949085
2024-07-06,-1.2492549911122675
2024-07-07,-1.5134124914076739
2024-07-08,-1.1573023680556185
2024-07-09,-1.1314686437651469
2024-07-10,-0.9614872591416321
2024-07-11,-0.9304949539536108
2024-07-12,-1.0160150830029702
2024-07-13,-1.1263695242649308
2024-07-14,-2.487022644088666
2024-07-15,-1.3661845387593017
2024-07-16,-1.2205547757708541
2024-07-17,-1.0657903695355386
2024-07-18,-0.9967239589305786
2024-07-19,-1.3377498818884075
2024-07-20,-1.4797991081131774
2024-07-21,-1.0961574397729
2024-07-22,-0.6787034604743488
2024-07-23,-0.9166639845783227
2024-07-24,-1.0837802937452572
2024-07-25,-0.9753922779895345
2024-07-26,-1.1083112728616173
2024-07-27,-1.2874335711383633
2024-07-28,-1.1220355417722887
2024-07-29,-0.9581567015337318
2024-07-30,-1.1431856030501288
2024-07-31,-1.2702421766543992
