DATE,SentimentScore
2018-10-01,-1.0555682468684635
2018-10-02,-1.0315293241099925
2018-10-03,-1.1120674286928864
2018-10-04,-1.2063105945794659
2018-10-05,-1.2355537670855006
2018-10-06,-1.3692714251130191
2018-10-07,-1.3353968908107734
2018-10-08,-1.1399506822223553
2018-10-09,-1.2711101954900805
2018-10-10,-1.3917771525618663
2018-10-11,-1.4491420098374146
2018-10-12,-1.315750557754978
2018-10-13,-1.550801663496722
2018-10-14,-1.6316026791560188
2018-10-15,-1.2104242665245366
2018-10-16,-1.1239191111513158
2018-10-17,-1.1337471385059608
2018-10-18,-1.1459666253150447
2018-10-19,-1.2372889879067448
2018-10-20,-1.5525278032814336
2018-10-21,-1.543295574602423
2018-10-22,-1.1490130679792594
2018-10-23,-1.1257522865488827
2018-10-24,-1.1745605216180488
2018-10-25,-1.238935436940635
2018-10-26,-1.3740816759590355
2018-10-27,-1.7746380450889985
2018-10-28,-1.691582775532124
2018-10-29,-1.2390398718521747
2018-10-30,-1.2729814206541135
2018-10-31,-1.1428911309053829
