DATE,SentimentScore
2019-01-01,-1.3355710489355967
2019-01-02,-1.1828652338230232
2019-01-03,-1.1722661180158076
2019-01-04,-1.3339838597300193
2019-01-05,-1.5573674273194928
2019-01-06,-1.4681111080865152
2019-01-07,-1.1583520427961669
2019-01-08,-1.265965276427894
2019-01-09,-1.3621407229552713
2019-01-10,-1.2318554550910479
2019-01-11,-1.324206562883427
2019-01-12,-1.5938401547291445
2019-01-13,-1.3163617036725301
2019-01-14,-1.2887204230063687
2019-01-15,-1.2843818301270564
2019-01-16,-1.2450753486247264
2019-01-17,-1.2220737813685754
2019-01-18,-1.2598356819390937
2019-01-19,-1.6260187196558822
2019-01-20,-1.4617017503679508
2019-01-21,-1.2311218770655956
2019-01-22,-1.1083018055419929
2019-01-23,-1.1464742306355724
2019-01-24,-1.1273391511361182
2019-01-25,-1.3562092747129628
2019-01-26,-1.4850892664962478
2019-01-27,-1.5677597295387302
2019-01-28,-1.1639642916117965
2019-01-29,-1.3478549739209915
2019-01-30,-1.240861368677156
2019-01-31,-1.1225876784783948
