DATE,SentimentScore
2022-04-01,-1.1079413684469244
2022-04-02,-1.3650817211629038
2022-04-03,-1.5331613140377969
2022-04-04,-1.1569107327451398
2022-04-05,-1.3031815669193534
2022-04-06,-1.2366369071208934
2022-04-07,-1.1616739886299654
2022-04-08,-1.3211997007336338
2022-04-09,-1.6389494404155
2022-04-10,-1.4176763879487615
2022-04-11,-1.1770094090393155
2022-04-12,-1.3335033513930323
2022-04-13,-1.5213552942077293
2022-04-14,-1.3982458327753677
2022-04-15,-1.4894007091418955
2022-04-16,-1.5738370001254698
2022-04-17,-1.6622241054893039
2022-04-18,-1.4171386365399636
2022-04-19,-1.2001388501493073
2022-04-20,-1.1532791418879256
2022-04-21,-1.0979437049683864
2022-04-22,-1.1012093321374206
2022-04-23,-1.3647078405199151
2022-04-24,-1.3117337009512215
2022-04-25,-0.9927085709570479
2022-04-26,-0.9357903580801543
2022-04-27,-0.974547765399783
2022-04-28,-0.9979682865164298
2022-04-29,-1.150651992847853
2022-04-30,-1.3616480929736818
