DATE,SentimentScore
2025-02-01,-1.5226081159632392
2025-02-02,-1.435254760262687
2025-02-03,-1.0873583430233016
2025-02-04,-1.2032743635027194
2025-02-05,-1.1087260482649839
2025-02-06,-1.1188522420689633
2025-02-07,-1.1366919742709845
2025-02-08,-1.2738627847543365
2025-02-09,-1.2382568742164046
2025-02-10,-1.1001378051689323
2025-02-11,-1.2615536304513661
2025-02-12,-1.050390670437602
2025-02-13,-0.9389177638490122
2025-02-14,-1.1999984500813983
2025-02-15,-1.595653681599195
2025-02-16,-1.19854795760723
2025-02-17,-1.111495364873899
2025-02-18,-1.0813400827016468
2025-02-19,-1.2396270872731086
2025-02-20,-1.1722276708760926
2025-02-21,-1.342793180731595
2025-02-22,-1.4935881114648017
2025-02-23,-1.171979785351179
2025-02-24,-0.8692043959870143
2025-02-25,-1.037381132814992
2025-02-26,-0.9258574372829337
2025-02-27,-1.0518079513034886
2025-02-28,-1.1187686210215084
