DATE,SentimentScore
2023-12-01,-1.2400228490938259
2023-12-02,-1.59498660566203
2023-12-03,-1.5662235405908498
2023-12-04,-1.1236219651458732
2023-12-05,-1.1414182926896594
2023-12-06,-1.275068225356253
2023-12-07,-1.3050292407825486
2023-12-08,-1.3552524087628803
2023-12-09,-1.614613000430492
2023-12-10,-1.7511289011029005
2023-12-11,-1.1894116858436237
2023-12-12,-1.0462118602477757
2023-12-13,-1.021416881022015
2023-12-14,-0.9955443752143521
2023-12-15,-1.0374470321033793
2023-12-16,-1.5336279576684138
2023-12-17,-1.6056203042658155
2023-12-18,-1.372353320698729
2023-12-19,-1.286823734876079
2023-12-20,-1.3252594715648396
2023-12-21,-1.3885807800851666
2023-12-22,-1.479859541274794
2023-12-23,-1.5447065795906452
2023-12-24,-1.404447321599925
2023-12-25,-1.2625614054571739
2023-12-26,-1.3907215034522662
2023-12-27,-1.331013927769286
2023-12-28,-1.5090080492197004
2023-12-29,-1.6600572709513333
2023-12-30,-1.6467958012000325
2023-12-31,-1.6060014883658733
