DATE,SentimentScore
2020-05-01,-1.4670463555554518
2020-05-02,-1.7007650447637674
2020-05-03,-1.853249740224885
2020-05-04,-1.5093358133287529
2020-05-05,-1.3906445710859208
2020-05-06,-1.400335141673706
2020-05-07,-1.6070452683565115
2020-05-08,-1.6727559448080789
2020-05-09,-1.6593257357963989
2020-05-10,-1.8684787551547375
2020-05-11,-1.5265957221902424
2020-05-12,-1.5023238440008915
2020-05-13,-1.4979356530161048
2020-05-14,-1.5224666880989788
2020-05-15,-1.529847041194196
2020-05-16,-1.6586953896040941
2020-05-17,-1.8517679173888788
2020-05-18,-1.514561221988184
2020-05-19,-1.3004044723464574
2020-05-20,-1.4095119169297181
2020-05-21,-1.5197055394915888
2020-05-22,-1.5841144334970518
2020-05-23,-1.698659518679894
2020-05-24,-1.7625844299433548
2020-05-25,-1.4710810096586655
2020-05-26,-1.323554215460276
2020-05-27,-1.4533087650430487
2020-05-28,-1.5269878527823015
2020-05-29,-1.7794880619019882
2020-05-30,-2.3352754331527996
2020-05-31,-2.587894845609563
