DATE,SentimentScore
2021-12-01,-1.0173293545029918
2021-12-02,-0.952923195987113
2021-12-03,-1.079893268114645
2021-12-04,-1.3819361753201114
2021-12-05,-1.3175356957445707
2021-12-06,-1.0330210343031125
2021-12-07,-0.934990634552983
2021-12-08,-0.9560774612406383
2021-12-09,-0.8519180522366978
2021-12-10,-1.0895107732044693
2021-12-11,-1.344405933170354
2021-12-12,-1.1277785824435114
2021-12-13,-0.8270478158697034
2021-12-14,-0.9145270084555357
2021-12-15,-0.8956243401536973
2021-12-16,-0.9050166098710287
2021-12-17,-1.0197180242654187
2021-12-18,-1.2624974316283095
2021-12-19,-1.3043087391926398
2021-12-20,-0.9557710538495547
2021-12-21,-0.9607268375549342
2021-12-22,-0.9507843185268425
2021-12-23,-1.0332266608929832
2021-12-24,-1.0377710259774233
2021-12-25,-1.1684919936049776
2021-12-26,-1.2692412657529983
2021-12-27,-1.2126666915475137
2021-12-28,-1.3790345529912578
2021-12-29,-1.3025180924616493
2021-12-30,-1.3955263470491497
2021-12-31,-1.4115540974771967
