DATE,SentimentScore
2022-03-01,-1.3306001105063665
2022-03-02,-1.3833501724209298
2022-03-03,-1.390295495598819
2022-03-04,-1.5773472119188745
2022-03-05,-1.8141670436721762
2022-03-06,-1.7964767172460343
2022-03-07,-1.4249496389746057
2022-03-08,-1.2110026557725007
2022-03-09,-1.2898952648000828
2022-03-10,-1.2823949867520186
2022-03-11,-1.4698348808900565
2022-03-12,-1.6704444406545922
2022-03-13,-1.6771085918273025
2022-03-14,-1.337058326329512
2022-03-15,-1.1843152402297372
2022-03-16,-1.130996777197192
2022-03-17,-1.218855851823824
2022-03-18,-1.2721996016320274
2022-03-19,-1.3834020181022841
2022-03-20,-1.47772422840397
2022-03-21,-1.2662709450189225
2022-03-22,-1.15966098449785
2022-03-23,-1.1316570900712752
2022-03-24,-1.1291574841592293
2022-03-25,-1.1329008876039204
2022-03-26,-1.2976063416649313
2022-03-27,-1.2019554681802844
2022-03-28,-0.952695879590401
2022-03-29,-0.9760011295210347
2022-03-30,-1.0251968974922676
2022-03-31,-0.9388806822904757
