DATE,SentimentScore
2023-06-01,-0.9666084511955431
2023-06-02,-1.0798260222765705
2023-06-03,-1.7952135097771327
2023-06-04,-1.5792617961360136
2023-06-05,-1.093175444075136
2023-06-06,-1.1569149401351793
2023-06-07,-1.098275075206746
2023-06-08,-1.0384072678791314
2023-06-09,-1.4157526510623057
2023-06-10,-1.5550331947083276
2023-06-11,-1.3169618276860202
2023-06-12,-1.05980829672858
2023-06-13,-1.2504275163104712
2023-06-14,-1.2142686628857182
2023-06-15,-1.185532499024349
2023-06-16,-1.2429386500434876
2023-06-17,-1.2706671136029541
2023-06-18,-1.2761207706864803
2023-06-19,-1.0204183820747992
2023-06-20,-0.9993811805135325
2023-06-21,-1.03325430974693
2023-06-22,-0.9439872775123216
2023-06-23,-1.0826663887030232
2023-06-24,-1.7021554735040592
2023-06-25,-1.3372786267150318
2023-06-26,-1.1909984727544647
2023-06-27,-1.204743427945468
2023-06-28,-0.9622064243881001
2023-06-29,-0.8397974357762779
2023-06-30,-1.0598513132445344
