DATE,SentimentScore
2018-07-01,-1.4243340926036185
2018-07-02,-1.1159230739934842
2018-07-03,-1.1907096356828344
2018-07-04,-1.1037540784688482
2018-07-05,-1.0671762842436905
2018-07-06,-1.3781004965521353
2018-07-07,-1.5604780861506375
2018-07-08,-1.5124063011701039
2018-07-09,-1.1161047905467145
2018-07-10,-0.8876559201757167
2018-07-11,-1.0920272745455757
2018-07-12,-1.0539440481519358
2018-07-13,-1.2585067825851364
2018-07-14,-1.6869841840405067
2018-07-15,-1.4304579149477725
2018-07-16,-1.1786449255279976
2018-07-17,-1.2093269606716053
2018-07-18,-1.1373107359092587
2018-07-19,-1.240801312288588
2018-07-20,-1.284543252410904
2018-07-21,-1.5174204370949103
2018-07-22,-1.6284703952884836
2018-07-23,-1.5442401032603004
2018-07-24,-1.310995634182251
2018-07-25,-1.3083757955060455
2018-07-26,-1.219358304116041
2018-07-27,-1.1750454449164793
2018-07-28,-1.5357729304569483
2018-07-29,-1.524023553357058
2018-07-30,-1.234842075936582
2018-07-31,-1.300919707969602
