DATE,SentimentScore
2023-04-01,-1.5467122471586194
2023-04-02,-1.5021753958936859
2023-04-03,-1.01478819998359
2023-04-04,-1.303242570480703
2023-04-05,-1.2668381380681544
2023-04-06,-1.0682392566154035
2023-04-07,-1.3374582282989207
2023-04-08,-1.478486432171812
2023-04-09,-1.3172859444321399
2023-04-10,-1.0519104243649482
2023-04-11,-1.0688269676677917
2023-04-12,-0.9211581471217959
2023-04-13,-0.9850839573151027
2023-04-14,-1.046354724125838
2023-04-15,-1.2504532530196382
2023-04-16,-1.3205838951532016
2023-04-17,-1.140566939424907
2023-04-18,-1.069936325437053
2023-04-19,-1.118158594950093
2023-04-20,-1.0204169155374343
2023-04-21,-1.145029191378271
2023-04-22,-1.0706926634312657
2023-04-23,-1.5062071375386366
2023-04-24,-0.8958866675531367
2023-04-25,-0.9738444860000965
2023-04-26,-1.1100482371055342
2023-04-27,-0.8375804422133666
2023-04-28,-0.9147562517538497
2023-04-29,-1.0465600471799357
2023-04-30,-0.9913329705021436
