DATE,SentimentScore
2023-05-01,-0.8118987089025627
2023-05-02,-0.8002701150715646
2023-05-03,-1.0743730961675764
2023-05-04,-0.980188562035993
2023-05-05,-1.0310309571097316
2023-05-06,-0.752235192761932
2023-05-07,-1.174878642889046
2023-05-08,-1.033644085914946
2023-05-09,-1.1081502418509523
2023-05-10,-1.1616058653777592
2023-05-11,-1.282607490274467
2023-05-12,-1.238617605382163
2023-05-13,-1.166081534122093
2023-05-14,-0.9518663375023935
2023-05-15,-0.8179491822238598
2023-05-16,-0.9676597075390665
2023-05-17,-1.0620741465022032
2023-05-18,-0.9298522620832272
2023-05-19,-1.0740764213368832
2023-05-20,-0.9294497236966603
2023-05-21,-1.095974399552883
2023-05-22,-0.8696408286436759
2023-05-23,-0.9924106843629232
2023-05-24,-0.9646214856093959
2023-05-25,-0.8860051267649564
2023-05-26,-0.9715944738886185
2023-05-27,-1.1055416745723514
2023-05-28,-1.2097926891299193
2023-05-29,-0.9211033453149836
2023-05-30,-0.995902679791606
2023-05-31,-0.8979056860604672
