DATE,SentimentScore
2020-05-01,-1.4074520867786855
2020-05-02,-1.654347654637888
2020-05-03,-1.8101703792060266
2020-05-04,-1.4521696107676036
2020-05-05,-1.3314525034015752
2020-05-06,-1.3519002377217353
2020-05-07,-1.4938592684697425
2020-05-08,-1.5540586611266158
2020-05-09,-1.5772522272795764
2020-05-10,-1.8206775649235247
2020-05-11,-1.4524366379848173
2020-05-12,-1.4194637630492464
2020-05-13,-1.4463269803859746
2020-05-14,-1.4348535547324381
2020-05-15,-1.4518249291840104
2020-05-16,-1.6553669950308085
2020-05-17,-1.8270586270413856
2020-05-18,-1.4423913009706373
2020-05-19,-1.2451345173098451
2020-05-20,-1.3341161641382926
2020-05-21,-1.4214625381683352
2020-05-22,-1.4784679996677668
2020-05-23,-1.612557212483452
2020-05-24,-1.7223636960045807
2020-05-25,-1.4451921785293194
2020-05-26,-1.266844184392736
2020-05-27,-1.3879784955887207
2020-05-28,-1.4490536553744873
2020-05-29,-1.730990934774586
2020-05-30,-2.298932867818485
2020-05-31,-2.6206937276220774
