DATE,SentimentScore
2019-05-01,-1.1208720619452504
2019-05-02,-1.0454988395313727
2019-05-03,-1.136122653569576
2019-05-04,-1.3548390196708826
2019-05-05,-1.3355125703518755
2019-05-06,-1.1815554646952728
2019-05-07,-1.0199234910936719
2019-05-08,-1.122456410267381
2019-05-09,-1.0415928063115674
2019-05-10,-1.126116648531815
2019-05-11,-1.3267473149370537
2019-05-12,-1.2901011716060917
2019-05-13,-1.229667620603117
2019-05-14,-1.1884073194971838
2019-05-15,-1.221067308082146
2019-05-16,-1.211703263209675
2019-05-17,-1.1104479958549232
2019-05-18,-1.3116347589392219
2019-05-19,-1.158148451292948
2019-05-20,-1.1200943982420692
2019-05-21,-1.2146087595314312
2019-05-22,-1.2027950769855116
2019-05-23,-1.036329294025788
2019-05-24,-1.0841035467302995
2019-05-25,-1.1851996920726995
2019-05-26,-1.030162093348056
2019-05-27,-0.8599740292916368
2019-05-28,-1.098502416355772
2019-05-29,-1.077557458286086
2019-05-30,-1.0469869794729905
2019-05-31,-1.269607224783402
