DATE,SentimentScore
2019-03-01,-1.042013211271205
2019-03-02,-1.3214668782461212
2019-03-03,-1.1297188309686543
2019-03-04,-1.0486754234169107
2019-03-05,-0.9747208745008693
2019-03-06,-1.048365442435389
2019-03-07,-1.136194799068239
2019-03-08,-1.116357631562437
2019-03-09,-1.3705905618770888
2019-03-10,-1.2945929665557196
2019-03-11,-0.9860240026819812
2019-03-12,-1.0371696751847488
2019-03-13,-1.2448492256714438
2019-03-14,-1.1843575456598645
2019-03-15,-1.4839135450497944
2019-03-16,-1.8237046158166534
2019-03-17,-1.4895758752701327
2019-03-18,-1.332952808012924
2019-03-19,-1.1895063536240627
2019-03-20,-1.105137660613699
2019-03-21,-1.113293231289369
2019-03-22,-1.2815725833684062
2019-03-23,-1.453333151172582
2019-03-24,-1.201290341427981
2019-03-25,-1.131399542144804
2019-03-26,-1.1932074403209563
2019-03-27,-1.0806816361527132
2019-03-28,-1.1086635868261883
2019-03-29,-1.1272471120056085
2019-03-30,-1.4180493234739402
2019-03-31,-1.2004956081302651
