DATE,SentimentScore
2018-08-01,-1.2506997791551735
2018-08-02,-1.224233009948956
2018-08-03,-1.3732586260399315
2018-08-04,-1.6365468179220568
2018-08-05,-1.77401907690365
2018-08-06,-1.524163339042453
2018-08-07,-1.3950810711178545
2018-08-08,-1.280161197551091
2018-08-09,-1.3902971820752212
2018-08-10,-1.4641496483561791
2018-08-11,-1.808380611861713
2018-08-12,-1.5648802374767063
2018-08-13,-1.3564865997207571
2018-08-14,-1.4261009586774482
2018-08-15,-1.344620757162698
2018-08-16,-1.147407895454122
2018-08-17,-1.2564306897898916
2018-08-18,-1.3668154891591273
2018-08-19,-1.4196650198586185
2018-08-20,-1.2219336330833055
2018-08-21,-1.3809401221084
2018-08-22,-1.5511832850795566
2018-08-23,-1.4525337446385174
2018-08-24,-1.4457711304645282
2018-08-25,-1.6906884754740803
2018-08-26,-1.409012241726232
2018-08-27,-1.1396661224200115
2018-08-28,-1.1436746565265863
2018-08-29,-1.2337153755939787
2018-08-30,-1.1571969117822007
2018-08-31,-1.2039091782583111
