DATE,SentimentScore
2022-12-01,-0.6980546323957847
2022-12-02,-0.9196773345866046
2022-12-03,-1.1707728641379942
2022-12-04,-1.1600936041426788
2022-12-05,-0.753903969581276
2022-12-06,-0.9141161291346885
2022-12-07,-0.855479910535211
2022-12-08,-0.8492211042815027
2022-12-09,-0.8354196094504478
2022-12-10,-1.1857235653254923
2022-12-11,-1.0275661561714236
2022-12-12,-0.8828038435894838
2022-12-13,-0.8380595042908513
2022-12-14,-0.8345658929494384
2022-12-15,-0.8625120640089735
2022-12-16,-1.057580417486215
2022-12-17,-1.3898335555270511
2022-12-18,-1.1196235859616341
2022-12-19,-1.1086328374269638
2022-12-20,-1.1379776377596265
2022-12-21,-0.9593373335518118
2022-12-22,-0.9513787550605062
2022-12-23,-1.0964781846762037
2022-12-24,-1.3735307632074916
2022-12-25,-1.3103239991399291
2022-12-26,-1.3708982006740638
2022-12-27,-1.400283488253303
2022-12-28,-1.3347108639006846
2022-12-29,-1.356758648924587
2022-12-30,-1.3490167805276307
2022-12-31,-1.231904839271185
