DATE,SentimentScore
2019-08-01,-1.242432398276478
2019-08-02,-1.3950920740820922
2019-08-03,-1.6995755911585249
2019-08-04,-2.1224151341303985
2019-08-05,-1.8859906578810284
2019-08-06,-1.6261861604815167
2019-08-07,-1.4516245245619648
2019-08-08,-1.35268449552038
2019-08-09,-1.3666315223679095
2019-08-10,-1.8516885319010805
2019-08-11,-1.8262363295973756
2019-08-12,-1.3983286589476318
2019-08-13,-1.4254652072071616
2019-08-14,-1.4330381014504918
2019-08-15,-1.2890687709607724
2019-08-16,-1.3578893762801616
2019-08-17,-1.5057298565458277
2019-08-18,-1.7852001786002447
2019-08-19,-1.3487270715382065
2019-08-20,-1.3072523964933405
2019-08-21,-1.2203914837699157
2019-08-22,-1.156483627331711
2019-08-23,-1.383051534984957
2019-08-24,-1.561620507360033
2019-08-25,-1.5316273218765044
2019-08-26,-1.2736104060645221
2019-08-27,-1.1614401631116327
2019-08-28,-1.2470598264664217
2019-08-29,-1.1996166572614113
2019-08-30,-1.3384772933909606
2019-08-31,-1.850654909876169
