DATE,SentimentScore
2024-10-01,-1.1285468312596656
2024-10-02,-1.4417829905511859
2024-10-03,-1.2204591840592622
2024-10-04,-1.1982804104420082
2024-10-05,-1.4713179684540618
2024-10-06,-1.986786304411717
2024-10-07,-1.536177296356972
2024-10-08,-1.196001580266019
2024-10-09,-1.2030823207031351
2024-10-10,-1.2325234146992312
2024-10-11,-0.913111532211142
2024-10-12,-1.3539224494002051
2024-10-13,-1.3572224456293698
2024-10-14,-0.9598985104153518
2024-10-15,-0.8317358149300006
2024-10-16,-0.8419270859045895
2024-10-17,-0.9737255644162556
2024-10-18,-1.1359988927599003
2024-10-19,-1.316912723023351
2024-10-20,-1.266896068260472
2024-10-21,-0.9969354530184872
2024-10-22,-1.0496199482590913
2024-10-23,-1.0624867196843968
2024-10-24,-0.9159951682320654
2024-10-25,-1.179679635964584
2024-10-26,-1.5074287191537938
2024-10-27,-1.3586464018476843
2024-10-28,-0.9848941188758743
2024-10-29,-1.0005001351904736
2024-10-30,-0.9266160629185545
2024-10-31,-0.8732724350621337
