DATE,SentimentScore
2018-10-01,-0.9246277535893301
2018-10-02,-0.9096363606409488
2018-10-03,-1.0018775293240758
2018-10-04,-1.08698274900218
2018-10-05,-1.139498348387916
2018-10-06,-1.2868893467960356
2018-10-07,-1.3236849683369407
2018-10-08,-1.1227976017512162
2018-10-09,-1.1531032755355899
2018-10-10,-1.22823209845436
2018-10-11,-1.3284549075921814
2018-10-12,-1.175483971390783
2018-10-13,-1.4136599771419827
2018-10-14,-1.5551970738868242
2018-10-15,-1.1297005261683026
2018-10-16,-1.0669461151869342
2018-10-17,-1.072671934287695
2018-10-18,-1.0855816364873225
2018-10-19,-1.1882480257230188
2018-10-20,-1.455377649455768
2018-10-21,-1.474459171053775
2018-10-22,-1.09985950384145
2018-10-23,-1.0863330236808533
2018-10-24,-1.1033057043997019
2018-10-25,-1.140461036972717
2018-10-26,-1.257811416365003
2018-10-27,-1.5874872909370297
2018-10-28,-1.5476741148171997
2018-10-29,-1.1475855803399952
2018-10-30,-1.156112007520085
2018-10-31,-1.037616439891633
