DATE,SentimentScore
2022-07-01,-1.0432243136819308
2022-07-02,-1.444347726608476
2022-07-03,-1.4767199066774943
2022-07-04,-1.3114171575267035
2022-07-05,-1.172727406322491
2022-07-06,-1.2144560219080565
2022-07-07,-1.1190820549182552
2022-07-08,-1.2369797323017317
2022-07-09,-1.5814420236470648
2022-07-10,-1.4369159300712517
2022-07-11,-1.126886291935956
2022-07-12,-1.0052034816353907
2022-07-13,-1.093589818309221
2022-07-14,-1.0737194867215367
2022-07-15,-1.1107694988877417
2022-07-16,-1.336447578683828
2022-07-17,-1.3731080291051676
2022-07-18,-1.0791391410704863
2022-07-19,-1.086816917233254
2022-07-20,-0.9750808886147614
2022-07-21,-1.0239060619890552
2022-07-22,-1.2656535138573664
2022-07-23,-1.499914509848805
2022-07-24,-1.3561400194570439
2022-07-25,-1.0910850517428996
2022-07-26,-1.030644604863135
2022-07-27,-1.0706715559084445
2022-07-28,-1.0119619201735628
2022-07-29,-1.068086009265514
2022-07-30,-1.581326607019931
2022-07-31,-1.4961922590388992
