DATE,SentimentScore
2024-01-01,-1.44561077528265
2024-01-02,-1.6310946154798558
2024-01-03,-1.7576567298640902
2024-01-04,-1.6429008953887367
2024-01-05,-1.5464411504527076
2024-01-06,-1.8400504736629846
2024-01-07,-1.6291775460881999
2024-01-08,-1.2745443143784951
2024-01-09,-1.360231960679436
2024-01-10,-1.3468481437759041
2024-01-11,-1.2270334077890677
2024-01-12,-1.3566630812748433
2024-01-13,-1.5200653831189872
2024-01-14,-1.552091029352241
2024-01-15,-1.1086113422888955
2024-01-16,-0.9986455496635571
2024-01-17,-1.1905009841504595
2024-01-18,-1.1950018514296628
2024-01-19,-1.161418117591755
2024-01-20,-1.4585854327770638
2024-01-21,-1.616657627572962
2024-01-22,-0.9996604696247522
2024-01-23,-0.9976167186443181
2024-01-24,-0.8946510626954182
2024-01-25,-0.9416799953642168
2024-01-26,-1.0964869769681658
2024-01-27,-1.4449654057918389
2024-01-28,-1.3755195289237014
2024-01-29,-1.2468781226184207
2024-01-30,-1.1346912357508738
2024-01-31,-1.1017090187621008
