DATE,SentimentScore
2022-03-01,-1.2155073901870153
2022-03-02,-1.2661733089895009
2022-03-03,-1.2833427231363013
2022-03-04,-1.472613559972504
2022-03-05,-1.688227043889372
2022-03-06,-1.6904242971847807
2022-03-07,-1.3053249823920103
2022-03-08,-1.1881296040506066
2022-03-09,-1.2252040951359486
2022-03-10,-1.1402671133473217
2022-03-11,-1.339597651770907
2022-03-12,-1.5657230123560757
2022-03-13,-1.5086197094520375
2022-03-14,-1.223661839184929
2022-03-15,-1.104016081279859
2022-03-16,-1.0203549896917532
2022-03-17,-1.112386034862833
2022-03-18,-1.1477955001850066
2022-03-19,-1.2777538596687616
2022-03-20,-1.3379239694140397
2022-03-21,-1.1573519169413176
2022-03-22,-1.1039391426172067
2022-03-23,-1.0672869760565857
2022-03-24,-1.0209054030463005
2022-03-25,-1.0332516067604023
2022-03-26,-1.1957690698104333
2022-03-27,-1.103700685828082
2022-03-28,-0.8485882174707343
2022-03-29,-0.9025668166491629
2022-03-30,-0.9442647036816718
2022-03-31,-0.854628601307644
