DATE,SentimentScore
2020-08-01,-1.7972895795192552
2020-08-02,-1.8066292691688508
2020-08-03,-1.455860727068293
2020-08-04,-1.4985915544237296
2020-08-05,-1.4893648377497548
2020-08-06,-1.5570967884786675
2020-08-07,-1.6052596112426085
2020-08-08,-2.0031016409487155
2020-08-09,-1.9580089039521262
2020-08-10,-1.6020562941211995
2020-08-11,-1.47635346249609
2020-08-12,-1.3387498385638492
2020-08-13,-1.2972478283729159
2020-08-14,-1.450035304082116
2020-08-15,-1.4944194345576371
2020-08-16,-1.6759449267561115
2020-08-17,-1.391462266591185
2020-08-18,-1.339825424044979
2020-08-19,-1.2567674577901504
2020-08-20,-1.4636219847805103
2020-08-21,-1.5585695322431277
2020-08-22,-1.77428894147056
2020-08-23,-1.9979733750295987
2020-08-24,-1.5155020867766442
2020-08-25,-1.4444860608418504
2020-08-26,-1.567409013752683
2020-08-27,-1.6482531898601724
2020-08-28,-1.6544397433307267
2020-08-29,-1.711694627779684
2020-08-30,-1.8963433205774132
2020-08-31,-1.4984851172406843
