DATE,SentimentScore
2020-07-01,-1.316222869320858
2020-07-02,-1.3506200807501203
2020-07-03,-1.5106497291494712
2020-07-04,-1.705512069162038
2020-07-05,-1.7123397266983762
2020-07-06,-1.4380427529637418
2020-07-07,-1.4210241639360528
2020-07-08,-1.3916853503269062
2020-07-09,-1.4244335207931302
2020-07-10,-1.5494865418356185
2020-07-11,-1.9436246277390115
2020-07-12,-1.8428654669633313
2020-07-13,-1.5882570800838967
2020-07-14,-1.6069336579041118
2020-07-15,-1.3600188838872238
2020-07-16,-1.4414589388154826
2020-07-17,-1.4863416177658353
2020-07-18,-1.706671183618026
2020-07-19,-1.931562290661423
2020-07-20,-1.4548315997745598
2020-07-21,-1.4777853851902885
2020-07-22,-1.5319041887571438
2020-07-23,-1.484069401382484
2020-07-24,-1.5270611732516386
2020-07-25,-1.9212923437598697
2020-07-26,-1.902294842334207
2020-07-27,-1.4950093736794468
2020-07-28,-1.3984541990139374
2020-07-29,-1.3474219235650362
2020-07-30,-1.4266128992982974
2020-07-31,-1.5993289025484259
