DATE,SentimentScore
2021-08-01,-1.4899724912858798
2021-08-02,-1.1112855691016206
2021-08-03,-1.0649290722038198
2021-08-04,-1.0235904751060474
2021-08-05,-1.0004060499639442
2021-08-06,-1.1826513702753165
2021-08-07,-1.32744986665697
2021-08-08,-1.3761173619133984
2021-08-09,-1.0878635616363996
2021-08-10,-1.0548826997884055
2021-08-11,-1.0678373832029198
2021-08-12,-1.0618390019069768
2021-08-13,-1.2630407919320228
2021-08-14,-1.5984808229168208
2021-08-15,-1.5670160721993749
2021-08-16,-1.3029115768742698
2021-08-17,-1.0877738789801443
2021-08-18,-1.0152333930713902
2021-08-19,-1.2080272804449497
2021-08-20,-1.375560745200635
2021-08-21,-1.7022087013103666
2021-08-22,-1.7826206468963404
2021-08-23,-1.182985299606463
2021-08-24,-1.157290336850783
2021-08-25,-1.1160941864662006
2021-08-26,-1.4460110880661605
2021-08-27,-1.620101577199285
2021-08-28,-1.8434999682622824
2021-08-29,-1.9202604909969203
2021-08-30,-1.5349193069742255
2021-08-31,-1.292233890915284
