DATE,SentimentScore
2023-10-01,-1.0588465228499786
2023-10-02,-0.7013620391637213
2023-10-03,-0.9041582776143411
2023-10-04,-0.9320647854136883
2023-10-05,-0.9838105060061634
2023-10-06,-1.0843323540139744
2023-10-07,-1.9819163133727489
2023-10-08,-2.185754875152626
2023-10-09,-1.581890783216045
2023-10-10,-1.3976837580226626
2023-10-11,-1.4176405766190685
2023-10-12,-1.412963936370965
2023-10-13,-1.494466878453398
2023-10-14,-1.6371276422938836
2023-10-15,-1.7400008559039764
2023-10-16,-1.3327492633544853
2023-10-17,-1.2802730802100197
2023-10-18,-1.5477285781097792
2023-10-19,-1.249940293172825
2023-10-20,-1.5588606145072361
2023-10-21,-1.6977236092203056
2023-10-22,-1.8201474190382487
2023-10-23,-1.253503700910771
2023-10-24,-1.273894940596101
2023-10-25,-1.2058663833422656
2023-10-26,-1.1886518579185452
2023-10-27,-1.3543759103826993
2023-10-28,-1.7599331375303044
2023-10-29,-1.6675256286208384
2023-10-30,-1.2870908949095314
2023-10-31,-1.2970122191951292
