DATE,SentimentScore
2024-03-01,-1.0282440805800854
2024-03-02,-1.1430875979824335
2024-03-03,-1.0341778346697241
2024-03-04,-0.9179783810266291
2024-03-05,-0.9563997803935784
2024-03-06,-0.8166075854488904
2024-03-07,-0.8468510266076305
2024-03-08,-0.8820427942547674
2024-03-09,-1.0876401704183174
2024-03-10,-1.101139255621217
2024-03-11,-0.6366870894076712
2024-03-12,-0.9592918177403608
2024-03-13,-0.9701725105010063
2024-03-14,-0.8676967676993859
2024-03-15,-1.2149369649875612
2024-03-16,-1.278756535806323
2024-03-17,-1.5131318349040273
2024-03-18,-1.0518482858822094
2024-03-19,-1.102459043335505
2024-03-20,-0.8601611567818567
2024-03-21,-0.8939059454592113
2024-03-22,-1.1172699658331566
2024-03-23,-1.6622024476099793
2024-03-24,-1.4196091347905955
2024-03-25,-1.211634514011779
2024-03-26,-1.1136476465798295
2024-03-27,-0.9944388696773161
2024-03-28,-0.9921238299776373
2024-03-29,-1.0483435138641424
2024-03-30,-1.2834755006514091
2024-03-31,-1.1603184764071262
