DATE,SentimentScore
2020-01-01,-1.5464166640403867
2020-01-02,-1.2717411544068016
2020-01-03,-1.9345646302356505
2020-01-04,-2.3024611120417307
2020-01-05,-2.359181517956422
2020-01-06,-1.6159681152777061
2020-01-07,-1.5854201549759763
2020-01-08,-1.814737323207666
2020-01-09,-1.4498932003968579
2020-01-10,-1.5237990116268592
2020-01-11,-1.8375161910698647
2020-01-12,-1.844016687691974
2020-01-13,-1.3010064838034003
2020-01-14,-1.3005986055036094
2020-01-15,-1.293583132686613
2020-01-16,-1.1132279554733664
2020-01-17,-1.2840264558016374
2020-01-18,-1.6321016660004113
2020-01-19,-1.6081656615298061
2020-01-20,-1.1289024140500836
2020-01-21,-1.2753022911972043
2020-01-22,-1.3536777593344753
2020-01-23,-1.318562490237282
2020-01-24,-1.4658906790671193
2020-01-25,-1.66641883256551
2020-01-26,-1.54690056761272
2020-01-27,-1.3591487402556472
2020-01-28,-1.3426074481661507
2020-01-29,-1.2670439215189688
2020-01-30,-1.3183091071490953
2020-01-31,-1.4326276564693572
