DATE,SentimentScore
2019-06-01,-1.398217788445147
2019-06-02,-1.2979862157041162
2019-06-03,-1.1007275050903622
2019-06-04,-1.1197041960882907
2019-06-05,-1.06871902845508
2019-06-06,-1.0432513153021146
2019-06-07,-1.129800536000694
2019-06-08,-1.17589476172626
2019-06-09,-1.2526992295449306
2019-06-10,-1.082978879481394
2019-06-11,-1.1373487560268916
2019-06-12,-1.2134924424701246
2019-06-13,-1.1815038828303275
2019-06-14,-1.193362318324516
2019-06-15,-1.4281923828852519
2019-06-16,-1.4541788214879818
2019-06-17,-1.1967649748852307
2019-06-18,-1.222559056949813
2019-06-19,-0.8779711174130689
2019-06-20,-1.1968489688369834
2019-06-21,-1.3179914796692123
2019-06-22,-1.6120642478963476
2019-06-23,-1.5644735639027467
2019-06-24,-1.2539481460092212
2019-06-25,-1.1445281813676187
2019-06-26,-1.1503132630523403
2019-06-27,-1.1953406619228808
2019-06-28,-1.188644505090325
2019-06-29,-1.250283813843436
2019-06-30,-1.1510853923708013
