DATE,SentimentScore
2022-01-01,-1.0717967966044724
2022-01-02,-1.6361314607590745
2022-01-03,-1.2978434382661326
2022-01-04,-1.2149918296300088
2022-01-05,-1.23644630330546
2022-01-06,-1.4051031756889723
2022-01-07,-1.364634533884616
2022-01-08,-1.5306823633968771
2022-01-09,-1.429609051295305
2022-01-10,-1.0638839145463024
2022-01-11,-1.0649285402659
2022-01-12,-1.0352463515019397
2022-01-13,-1.0856746880999122
2022-01-14,-1.1840401808786791
2022-01-15,-1.3572566598267257
2022-01-16,-1.5841356423985034
2022-01-17,-1.1591016170979869
2022-01-18,-1.081725717578292
2022-01-19,-1.0020596009022855
2022-01-20,-1.0460554359302634
2022-01-21,-1.1681549172127847
2022-01-22,-1.4174928003439076
2022-01-23,-1.41045879236407
2022-01-24,-1.1635528536765363
2022-01-25,-1.0584391427354685
2022-01-26,-0.9793492135363039
2022-01-27,-0.844460922954696
2022-01-28,-1.0894263776228614
2022-01-29,-1.2564024864208556
2022-01-30,-1.415824701682309
2022-01-31,-1.048488936593199
